date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-09-08,BKK,departure,09:20,MLE Male,PG711,PG,4h 35m,09:20 | Bangkok Airways | MLE Male | PG711 | 4h 35m | DETAILS,2026-02-02T13:09:30.477216
2026-09-08,BKK,departure,09:20,USM Koh Samui,PG127,PG,1h 15m,09:20 | Bangkok Airways | USM Koh Samui | PG127 | 1h 15m | DETAILS,2026-02-02T13:09:30.580478
2026-09-08,BKK,departure,09:20,CAN Guangzhou,TG668,TG,3h 0m,09:20 | Thai Airways | CAN Guangzhou | TG668 | 3h 0m | DETAILS,2026-02-02T13:09:30.681362
2026-09-08,BKK,departure,09:20,CEI Chiang Rai,VZ138,VZ,1h 25m,09:20 | Vietjet Thailand | CEI Chiang Rai | VZ138 | 1h 25m | DETAILS,2026-02-02T13:09:30.780786
2026-09-08,BKK,departure,09:25,AUH Abu Dhabi,EY409,EY,6h 50m,09:25 | Etihad | AUH Abu Dhabi | EY409 | 6h 50m | DETAILS,2026-02-02T13:09:30.880029
2026-09-08,BKK,departure,09:25,PVG Shanghai,FM854,FM,4h 25m,09:25 | Shanghai Airlines | PVG Shanghai | FM854 | 4h 25m | DETAILS,2026-02-02T13:09:30.975424
2026-09-08,BKK,arrival,00:00,PVG Shanghai,9C8755,9C,4h 45m,00:00 | Spring Airlines | PVG Shanghai | 9C8755 | 4h 45m | DETAILS,2026-02-02T13:10:17.070556
2026-09-08,BKK,arrival,00:00,KBV Krabi,PG264,PG,1h 30m,00:00 | Bangkok Airways | KBV Krabi | PG264 | 1h 30m | DETAILS,2026-02-02T13:10:17.344246
2026-09-08,BKK,arrival,00:05,PKX Beijing,MU2071,MU,5h 5m,00:05 | China Eastern | PKX Beijing | MU2071 | 5h 5m | DETAILS,2026-02-02T13:10:17.608571
2026-09-08,BKK,arrival,00:10,TFU Chengdu,3U3937,3U,3h 20m,00:10 | Sichuan Airlines | TFU Chengdu | 3U3937 | 3h 20m | DETAILS,2026-02-02T13:10:17.879336
2026-09-08,BKK,arrival,00:10,PEK Beijing,CA979,CA,5h 10m,00:10 | Air China | PEK Beijing | CA979 | 5h 10m | DETAILS,2026-02-02T13:10:18.157359
2026-09-08,BKK,arrival,00:10,CNX Chiang Mai,FD4103,FD,1h 20m,00:10 | Thai AirAsia | CNX Chiang Mai | FD4103 | 1h 20m | DETAILS,2026-02-02T13:10:18.568674
2026-09-08,BKK,arrival,00:10,ICN Seoul,TW101,TW,6h 20m,00:10 | T´Way Air | ICN Seoul | TW101 | 6h 20m | DETAILS,2026-02-02T13:10:18.669304
2026-09-08,BKK,arrival,00:15,CCU Kolkata,6E1057,6E,2h 50m,00:15 | IndiGo | CCU Kolkata | 6E1057 | 2h 50m | DETAILS,2026-02-02T13:10:18.767661
2026-09-08,BKK,arrival,00:15,HKG Hong Kong,CX617,CX,3h 5m,00:15 | Cathay Pacific | HKG Hong Kong | CX617 | 3h 5m | DETAILS,2026-02-02T13:10:18.863269
2026-09-08,BKK,arrival,00:20,NRT Tokyo,NH805,NH,7h 25m,00:20 | ANA | NRT Tokyo | NH805 | 7h 25m | DETAILS,2026-02-02T13:10:18.960750
2026-09-08,BKK,arrival,00:25,HKG Hong Kong,HX779,HX,3h 20m,00:25 | Hong Kong Airlines | HKG Hong Kong | HX779 | 3h 20m | DETAILS,2026-02-02T13:10:19.060433
2026-09-08,BKK,arrival,00:35,CGK Jakarta,ET629,ET,3h 45m,00:35 | Ethiopian | CGK Jakarta | ET629 | 3h 45m | DETAILS,2026-02-02T13:10:19.155711
2026-09-08,BKK,arrival,00:45,ICN Seoul,KE659,KE,6h 10m,00:45 | Korean Air | ICN Seoul | KE659 | 6h 10m | DETAILS,2026-02-02T13:10:19.254257
2026-09-08,BKK,arrival,00:45,XMN Xiamen,MF843,MF,3h 30m,00:45 | XiamenAir | XMN Xiamen | MF843 | 3h 30m | DETAILS,2026-02-02T13:10:19.352951
2026-09-08,BKK,arrival,00:50,PVG Shanghai,HO1357,HO,4h 50m,00:50 | Juneyao Airlines | PVG Shanghai | HO1357 | 4h 50m | DETAILS,2026-02-02T13:10:19.447178
2026-09-08,BKK,arrival,00:55,PVG Shanghai,FM849,FM,4h 50m,00:55 | Shanghai Airlines | PVG Shanghai | FM849 | 4h 50m | DETAILS,2026-02-02T13:10:19.545402
2026-09-08,BKK,arrival,00:55,ICN Seoul,KE655,KE,6h 5m,00:55 | Korean Air | ICN Seoul | KE655 | 6h 5m | DETAILS,2026-02-02T13:10:19.642825
2026-09-08,BKK,arrival,01:05,CAN Guangzhou,CZ3035,CZ,3h 5m,01:05 | China Southern | CAN Guangzhou | CZ3035 | 3h 5m | DETAILS,2026-02-02T13:10:19.739461
2026-09-08,BKK,arrival,01:10,DAD Da Nang,EK371,EK,1h 40m,01:10 | Emirates | DAD Da Nang | EK371 | 1h 40m | DETAILS,2026-02-02T13:10:19.838131
2026-09-08,BKK,arrival,01:15,KMG Kunming,MU893,MU,2h 40m,01:15 | China Eastern | KMG Kunming | MU893 | 2h 40m | DETAILS,2026-02-02T13:10:19.936106
2026-09-08,BKK,arrival,01:20,RGN Yangon,8M390,8M,1h 20m,01:20 | MAI | RGN Yangon | 8M390 | 1h 20m | DETAILS,2026-02-02T13:10:20.032625
2026-09-08,BKK,arrival,01:20,XIY Xian,9C6251,9C,4h 10m,01:20 | Spring Airlines | XIY Xian | 9C6251 | 4h 10m | DETAILS,2026-02-02T13:10:20.129831
2026-09-08,BKK,arrival,01:20,NKG Nanjing,MU2803,MU,4h 35m,01:20 | China Eastern | NKG Nanjing | MU2803 | 4h 35m | DETAILS,2026-02-02T13:10:20.224721
2026-09-08,BKK,arrival,01:30,PVG Shanghai,CA805,CA,4h 35m,01:30 | Air China | PVG Shanghai | CA805 | 4h 35m | DETAILS,2026-02-02T13:10:20.325687
2026-09-08,BKK,arrival,01:30,TAE Daegu,TW105,TW,6h 5m,01:30 | T´Way Air | TAE Daegu | TW105 | 6h 5m | DETAILS,2026-02-02T13:10:20.420446
2026-09-08,BKK,arrival,01:35,TPE Taipei,CI837,CI,4h 5m,01:35 | China Airlines | TPE Taipei | CI837 | 4h 5m | DETAILS,2026-02-02T13:10:20.518906
2026-09-08,BKK,arrival,01:40,SZX Shenzhen,CZ8157,CZ,3h 5m,01:40 | China Southern | SZX Shenzhen | CZ8157 | 3h 5m | DETAILS,2026-02-02T13:10:20.620044
2026-09-08,BKK,arrival,01:50,CGO Zhengzhou,CZ3079,CZ,4h 25m,01:50 | China Southern | CGO Zhengzhou | CZ3079 | 4h 25m | DETAILS,2026-02-02T13:10:20.720254
2026-09-08,BKK,arrival,01:50,WUH Wuhan,CZ3029,CZ,3h 50m,01:50 | China Southern | WUH Wuhan | CZ3029 | 3h 50m | DETAILS,2026-02-02T13:10:20.818390
2026-09-08,BKK,arrival,01:50,HKG Hong Kong,HX759,HX,3h 5m,01:50 | Hong Kong Airlines | HKG Hong Kong | HX759 | 3h 5m | DETAILS,2026-02-02T13:10:20.916836
2026-09-08,BKK,arrival,01:55,PVG Shanghai,FM841,FM,4h 35m,01:55 | Shanghai Airlines | PVG Shanghai | FM841 | 4h 35m | DETAILS,2026-02-02T13:10:21.019625
2026-09-08,BKK,arrival,01:55,TNA Jinan,SC8075,SC,5h 0m,01:55 | Shandong Airlines | TNA Jinan | SC8075 | 5h 0m | DETAILS,2026-02-02T13:10:21.114172
2026-09-08,BKK,arrival,02:05,CAN Guangzhou,MU2077,MU,3h 0m,02:05 | China Eastern | CAN Guangzhou | MU2077 | 3h 0m | DETAILS,2026-02-02T13:10:21.212138
2026-09-08,BKK,arrival,02:15,SZX Shenzhen,ZH305,ZH,2h 55m,02:15 | Shenzhen Airlines | SZX Shenzhen | ZH305 | 2h 55m | DETAILS,2026-02-02T13:10:21.317837
2026-09-08,BKK,arrival,02:30,IKT Irkutsk,S76305,S7,6h 20m,02:30 | S7 Airlines | IKT Irkutsk | S76305 | 6h 20m | DETAILS,2026-02-02T13:10:21.415297
2026-09-08,BKK,arrival,02:30,HGH Hangzhou,VZ3537,VZ,4h 30m,02:30 | Vietjet Thailand | HGH Hangzhou | VZ3537 | 4h 30m | DETAILS,2026-02-02T13:10:21.511583
2026-09-08,BKK,arrival,02:35,MNL Manila,5J931,5J,3h 50m,02:35 | Cebu Pacific | MNL Manila | 5J931 | 3h 50m | DETAILS,2026-02-02T13:10:21.651197
2026-09-08,BKK,arrival,04:05,PVG Shanghai,FM847,FM,4h 50m,04:05 | Shanghai Airlines | PVG Shanghai | FM847 | 4h 50m | DETAILS,2026-02-02T13:10:21.747518
2026-09-08,BKK,arrival,04:20,IST Istanbul,TK58,TK,8h 50m,04:20 | Turkish Airlines | IST Istanbul | TK58 | 8h 50m | DETAILS,2026-02-02T13:10:21.843984
2026-09-08,BKK,arrival,04:45,PVG Shanghai,MU7389,MU,4h 35m,04:45 | China Eastern | PVG Shanghai | MU7389 | 4h 35m | DETAILS,2026-02-02T13:10:21.941356
2026-09-08,BKK,arrival,04:55,PNQ Pune,6E1095,6E,4h 15m,04:55 | IndiGo | PNQ Pune | 6E1095 | 4h 15m | DETAILS,2026-02-02T13:10:22.039727
2026-09-08,BKK,arrival,04:55,CCU Kolkata,VZ771,VZ,2h 35m,04:55 | Vietjet Thailand | CCU Kolkata | VZ771 | 2h 35m | DETAILS,2026-02-02T13:10:22.134263
2026-09-08,BKK,arrival,05:00,KIX Osaka,JL727,JL,6h 15m,05:00 | JAL | KIX Osaka | JL727 | 6h 15m | DETAILS,2026-02-02T13:10:22.232320
2026-09-08,BKK,arrival,05:05,HND Tokyo,JL33,JL,6h 55m,05:05 | JAL | HND Tokyo | JL33 | 6h 55m | DETAILS,2026-02-02T13:10:22.330070
2026-09-08,BKK,arrival,05:05,BOM Mumbai,TG318,TG,4h 15m,05:05 | Thai Airways | BOM Mumbai | TG318 | 4h 15m | DETAILS,2026-02-02T13:10:22.429148
2026-09-08,BKK,arrival,05:10,HND Tokyo,NH849,NH,7h 5m,05:10 | ANA | HND Tokyo | NH849 | 7h 5m | DETAILS,2026-02-02T13:10:22.526101
2026-09-08,BKK,arrival,05:10,KTM Kathmandu,TG310,TG,3h 30m,05:10 | Thai Airways | KTM Kathmandu | TG310 | 3h 30m | DETAILS,2026-02-02T13:10:22.626703
2026-09-08,BKK,arrival,05:20,IST Istanbul,TG901,TG,8h 50m,05:20 | Thai Airways | IST Istanbul | TG901 | 8h 50m | DETAILS,2026-02-02T13:10:22.725581
2026-09-08,BKK,arrival,05:25,HND Tokyo,TG661,TG,7h 5m,05:25 | Thai Airways | HND Tokyo | TG661 | 7h 5m | DETAILS,2026-02-02T13:10:22.823069
2026-09-08,BKK,arrival,05:30,DAC Dhaka,TG340,TG,2h 30m,05:30 | Thai Airways | DAC Dhaka | TG340 | 2h 30m | DETAILS,2026-02-02T13:10:22.920472
2026-09-08,BKK,arrival,05:30,PKX Beijing,VZ3719,VZ,5h 15m,05:30 | Vietjet Thailand | PKX Beijing | VZ3719 | 5h 15m | DETAILS,2026-02-02T13:10:23.018099
2026-09-08,BKK,arrival,05:40,MEL Melbourne,TG462,TG,9h 10m,05:40 | Thai Airways | MEL Melbourne | TG462 | 9h 10m | DETAILS,2026-02-02T13:10:23.115389
2026-09-08,BKK,arrival,05:45,ARN Stockholm,TG961,TG,10h 45m,05:45 | Thai Airways | ARN Stockholm | TG961 | 10h 45m | DETAILS,2026-02-02T13:10:23.213203
2026-09-08,BKK,arrival,05:50,CCU Kolkata,TG314,TG,2h 25m,05:50 | Thai Airways | CCU Kolkata | TG314 | 2h 25m | DETAILS,2026-02-02T13:10:23.310328
2026-09-08,BKK,arrival,05:55,AUH Abu Dhabi,EY408,EY,6h 5m,05:55 | Etihad | AUH Abu Dhabi | EY408 | 6h 5m | DETAILS,2026-02-02T13:10:23.411178
2026-09-08,BKK,arrival,05:55,MAA Chennai,TG338,TG,3h 25m,05:55 | Thai Airways | MAA Chennai | TG338 | 3h 25m | DETAILS,2026-02-02T13:10:23.509820
2026-09-08,BKK,arrival,05:55,MXP Milan,TG941,TG,10h 50m,05:55 | Thai Airways | MXP Milan | TG941 | 10h 50m | DETAILS,2026-02-02T13:10:23.608752
2026-09-08,BKK,arrival,06:00,CDG Paris,TG931,TG,11h 30m,06:00 | Thai Airways | CDG Paris | TG931 | 11h 30m | DETAILS,2026-02-02T13:10:23.705214
2026-09-08,BKK,arrival,06:05,HEL Helsinki,AY141,AY,11h 15m,06:05 | Finnair | HEL Helsinki | AY141 | 11h 15m | DETAILS,2026-02-02T13:10:23.802234
2026-09-08,BKK,arrival,06:05,DEL Delhi,TG316,TG,4h 15m,06:05 | Thai Airways | DEL Delhi | TG316 | 4h 15m | DETAILS,2026-02-02T13:10:23.897909
2026-09-08,BKK,arrival,06:10,BRU Brussels,TG935,TG,11h 0m,06:10 | Thai Airways | BRU Brussels | TG935 | 11h 0m | DETAILS,2026-02-02T13:10:23.996573
2026-09-08,BKK,arrival,06:10,CMB Colombo,TG308,TG,3h 40m,06:10 | Thai Airways | CMB Colombo | TG308 | 3h 40m | DETAILS,2026-02-02T13:10:24.092278
2026-09-08,BKK,arrival,06:10,KHI Karachi,TG342,TG,4h 35m,06:10 | Thai Airways | KHI Karachi | TG342 | 4h 35m | DETAILS,2026-02-02T13:10:24.190566
2026-09-08,BKK,arrival,06:10,LHE Lahore,TG346,TG,4h 25m,06:10 | Thai Airways | LHE Lahore | TG346 | 4h 25m | DETAILS,2026-02-02T13:10:24.294657
2026-09-08,BKK,arrival,06:10,MUC Munich,TG925,TG,10h 35m,06:10 | Thai Airways | MUC Munich | TG925 | 10h 35m | DETAILS,2026-02-02T13:10:24.391789
2026-09-08,BKK,arrival,06:10,ZRH Zurich,TG971,TG,10h 55m,06:10 | Thai Airways | ZRH Zurich | TG971 | 10h 55m | DETAILS,2026-02-02T13:10:24.490046
2026-09-08,BKK,arrival,06:15,DOH Doha,QR830,QR,6h 35m,06:15 | Qatar Airways | DOH Doha | QR830 | 6h 35m | DETAILS,2026-02-02T13:10:24.587124
2026-09-08,BKK,arrival,06:15,LHR London,TG911,TG,11h 25m,06:15 | Thai Airways | LHR London | TG911 | 11h 25m | DETAILS,2026-02-02T13:10:24.685463
2026-09-08,BKK,arrival,06:20,CPH Copenhagen,TG951,TG,10h 30m,06:20 | Thai Airways | CPH Copenhagen | TG951 | 10h 30m | DETAILS,2026-02-02T13:10:24.782591
2026-09-08,BKK,arrival,06:20,OSL Oslo,TG955,TG,11h 0m,06:20 | Thai Airways | OSL Oslo | TG955 | 11h 0m | DETAILS,2026-02-02T13:10:24.878692
2026-09-08,BKK,arrival,06:20,CMB Colombo,UL402,UL,3h 35m,06:20 | SriLankan Airlines | CMB Colombo | UL402 | 3h 35m | DETAILS,2026-02-02T13:10:24.978299
2026-09-08,BKK,arrival,06:25,BLR Bengaluru,TG326,TG,3h 45m,06:25 | Thai Airways | BLR Bengaluru | TG326 | 3h 45m | DETAILS,2026-02-02T13:10:25.074003
2026-09-08,BKK,arrival,06:25,FRA Frankfurt,TG921,TG,10h 40m,06:25 | Thai Airways | FRA Frankfurt | TG921 | 10h 40m | DETAILS,2026-02-02T13:10:25.172112
2026-09-08,BKK,arrival,06:30,HND Tokyo,NH877,NH,7h 5m,06:30 | ANA | HND Tokyo | NH877 | 7h 5m | DETAILS,2026-02-02T13:10:25.269995
2026-09-08,BKK,arrival,06:30,HYD Hyderabad,TG330,TG,3h 30m,06:30 | Thai Airways | HYD Hyderabad | TG330 | 3h 30m | DETAILS,2026-02-02T13:10:25.365713
2026-09-08,BKK,arrival,06:30,PVG Shanghai,VZ3525,VZ,5h 0m,06:30 | Vietjet Thailand | PVG Shanghai | VZ3525 | 5h 0m | DETAILS,2026-02-02T13:10:25.462305
2026-09-08,BKK,arrival,06:40,DOH Doha,QR838,QR,6h 35m,06:40 | Qatar Airways | DOH Doha | QR838 | 6h 35m | DETAILS,2026-02-02T13:10:25.563524
2026-09-08,BKK,arrival,06:40,BOM Mumbai,VZ761,VZ,4h 15m,06:40 | Vietjet Thailand | BOM Mumbai | VZ761 | 4h 15m | DETAILS,2026-02-02T13:10:25.663565
2026-09-08,BKK,arrival,06:45,MCT Muscat,WY817,WY,5h 40m,06:45 | Oman Air | MCT Muscat | WY817 | 5h 40m | DETAILS,2026-02-02T13:10:25.758818
2026-09-08,BKK,arrival,06:50,AMD Ahmedabad,TG344,TG,4h 15m,06:50 | Thai Airways | AMD Ahmedabad | TG344 | 4h 15m | DETAILS,2026-02-02T13:10:25.857794
2026-09-08,BKK,arrival,07:10,AUH Abu Dhabi,EY402,EY,6h 15m,07:10 | Etihad | AUH Abu Dhabi | EY402 | 6h 15m | DETAILS,2026-02-02T13:10:25.955143
2026-09-08,BKK,arrival,07:10,SHJ Sharjah,G9821,G9,6h 15m,07:10 | Air Arabia | SHJ Sharjah | G9821 | 6h 15m | DETAILS,2026-02-02T13:10:26.053262
2026-09-08,BKK,arrival,07:20,CPH Copenhagen,SK975,SK,11h 0m,07:20 | SAS | CPH Copenhagen | SK975 | 11h 0m | DETAILS,2026-02-02T13:10:26.150517
2026-09-08,BKK,arrival,07:30,CDG Paris,AF196,AF,11h 20m,07:30 | Air France | CDG Paris | AF196 | 11h 20m | DETAILS,2026-02-02T13:10:26.246494
2026-09-08,BKK,arrival,07:35,DXB Dubai,EK374,EK,6h 0m,07:35 | Emirates | DXB Dubai | EK374 | 6h 0m | DETAILS,2026-02-02T13:10:26.343425
2026-09-08,BKK,arrival,07:40,NOU Noumea,SB500,SB,10h 10m,07:40 | Aircalin | NOU Noumea | SB500 | 10h 10m | DETAILS,2026-02-02T13:10:26.441730
2026-09-08,BKK,arrival,07:50,DEL Delhi,AI2336,AI,4h 20m,07:50 | Air India | DEL Delhi | AI2336 | 4h 20m | DETAILS,2026-02-02T13:10:26.540253
2026-09-08,BKK,arrival,07:55,CNX Chiang Mai,VZ2105,VZ,1h 20m,07:55 | Vietjet Thailand | CNX Chiang Mai | VZ2105 | 1h 20m | DETAILS,2026-02-02T13:10:26.636877
2026-09-08,BKK,arrival,08:10,FCO Rome,AZ758,AZ,11h 0m,08:10 | ITA Airways | FCO Rome | AZ758 | 11h 0m | DETAILS,2026-02-02T13:10:26.737972
2026-09-08,BKK,arrival,08:15,USM Koh Samui,PG102,PG,1h 15m,08:15 | Bangkok Airways | USM Koh Samui | PG102 | 1h 15m | DETAILS,2026-02-02T13:10:26.833651
2026-09-08,BKK,arrival,08:15,SIN Singapore,TR608,TR,2h 35m,08:15 | Scoot | SIN Singapore | TR608 | 2h 35m | DETAILS,2026-02-02T13:10:26.931290
2026-09-08,BKK,arrival,08:20,CAN Guangzhou,9C8893,9C,3h 5m,08:20 | Spring Airlines | CAN Guangzhou | 9C8893 | 3h 5m | DETAILS,2026-02-02T13:10:27.031383
2026-09-08,BKK,arrival,08:20,SVO Moscow,SU270,SU,8h 55m,08:20 | Aeroflot | SVO Moscow | SU270 | 8h 55m | DETAILS,2026-02-02T13:10:27.127667
2026-09-08,BKK,arrival,08:25,SIN Singapore,SQ706,SQ,2h 25m,08:25 | Singapore Airlines | SIN Singapore | SQ706 | 2h 25m | DETAILS,2026-02-02T13:10:27.227089
2026-09-08,BKK,arrival,08:25,BOM Mumbai,TG352,TG,4h 15m,08:25 | Thai Airways | BOM Mumbai | TG352 | 4h 15m | DETAILS,2026-02-02T13:10:27.322797
2026-09-08,BKK,arrival,08:35,RGN Yangon,UB19,UB,1h 25m,08:35 | Myanmar National Airlines | RGN Yangon | UB19 | 1h 25m | DETAILS,2026-02-02T13:10:27.420836
2026-09-08,BKK,arrival,08:40,IST Istanbul,TK64,TK,8h 55m,08:40 | Turkish Airlines | IST Istanbul | TK64 | 8h 55m | DETAILS,2026-02-02T13:10:27.517189
2026-09-08,BKK,arrival,08:50,USM Koh Samui,PG110,PG,1h 35m,08:50 | Bangkok Airways | USM Koh Samui | PG110 | 1h 35m | DETAILS,2026-02-02T13:10:27.616507
2026-09-08,BKK,arrival,08:50,PEN Penang,TG426,TG,1h 45m,08:50 | Thai Airways | PEN Penang | TG426 | 1h 45m | DETAILS,2026-02-02T13:10:27.713415
2026-09-08,BKK,arrival,08:55,VTE Vientiane,QV441,QV,1h 15m,08:55 | Lao Airlines | VTE Vientiane | QV441 | 1h 15m | DETAILS,2026-02-02T13:10:27.810957
2026-09-08,BKK,arrival,09:00,DEL Delhi,TG332,TG,4h 0m,09:00 | Thai Airways | DEL Delhi | TG332 | 4h 0m | DETAILS,2026-02-02T13:10:27.906854
2026-09-08,BKK,arrival,09:10,BLR Bengaluru,6E1055,6E,3h 55m,09:10 | IndiGo | BLR Bengaluru | 6E1055 | 3h 55m | DETAILS,2026-02-02T13:10:28.008975
2026-09-08,BKK,arrival,09:10,USM Koh Samui,PG104,PG,1h 15m,09:10 | Bangkok Airways | USM Koh Samui | PG104 | 1h 15m | DETAILS,2026-02-02T13:10:28.108006
2026-09-08,BKK,arrival,09:15,RGN Yangon,8M335,8M,1h 20m,09:15 | MAI | RGN Yangon | 8M335 | 1h 20m | DETAILS,2026-02-02T13:10:28.205870
2026-09-08,BKK,arrival,09:15,CDG Paris,AF198,AF,11h 10m,09:15 | Air France | CDG Paris | AF198 | 11h 10m | DETAILS,2026-02-02T13:10:28.303140
2026-09-08,BKK,arrival,09:15,NST Nakhon Si Thammarat,VZ331,VZ,1h 15m,09:15 | Vietjet Thailand | NST Nakhon Si Thammarat | VZ331 | 1h 15m | DETAILS,2026-02-02T13:10:28.398880
2026-09-08,BKK,arrival,09:20,BAH Bahrain,GF152,GF,6h 35m,09:20 | Gulf Air | BAH Bahrain | GF152 | 6h 35m | DETAILS,2026-02-02T13:10:28.495403
2026-09-08,BKK,arrival,09:20,HKT Phuket,PG270,PG,1h 35m,09:20 | Bangkok Airways | HKT Phuket | PG270 | 1h 35m | DETAILS,2026-02-02T13:10:28.594715
2026-09-08,BKK,arrival,09:25,KKC Khon Kaen,TG41,TG,1h 0m,09:25 | Thai Airways | KKC Khon Kaen | TG41 | 1h 0m | DETAILS,2026-02-02T13:10:28.694278
2026-09-08,BKK,arrival,09:30,KTI Phnom Penh,K6722,K6,1h 10m,09:30 | Air Cambodia | KTI Phnom Penh | K6722 | 1h 10m | DETAILS,2026-02-02T13:10:28.789347
2026-09-08,BKK,arrival,09:35,MFM Macau,NX996,NX,2h 55m,09:35 | Air Macau | MFM Macau | NX996 | 2h 55m | DETAILS,2026-02-02T13:10:28.885197
2026-09-08,BKK,arrival,09:35,SIN Singapore,TG402,TG,2h 20m,09:35 | Thai Airways | SIN Singapore | TG402 | 2h 20m | DETAILS,2026-02-02T13:10:28.985836
2026-09-08,BKK,arrival,09:35,UTH Udon Thani,TG3,TG,1h 5m,09:35 | Thai Airways | UTH Udon Thani | TG3 | 1h 5m | DETAILS,2026-02-02T13:10:29.084854
2026-09-08,BKK,arrival,09:40,LPQ Luang Prabang,QV633,QV,2h 0m,09:40 | Lao Airlines | LPQ Luang Prabang | QV633 | 2h 0m | DETAILS,2026-02-02T13:10:29.185667
2026-09-08,BKK,arrival,09:40,HKG Hong Kong,TG603,TG,2h 45m,09:40 | Thai Airways | HKG Hong Kong | TG603 | 2h 45m | DETAILS,2026-02-02T13:10:29.288176
2026-09-08,BKK,arrival,09:45,USM Koh Samui,PG106,PG,1h 15m,09:45 | Bangkok Airways | USM Koh Samui | PG106 | 1h 15m | DETAILS,2026-02-02T13:10:29.385750
2026-09-08,BKK,arrival,09:45,UBP Ubon Ratchathani,TG21,TG,1h 5m,09:45 | Thai Airways | UBP Ubon Ratchathani | TG21 | 1h 5m | DETAILS,2026-02-02T13:10:29.483150
2026-09-08,BKK,arrival,09:45,KKC Khon Kaen,VZ211,VZ,1h 5m,09:45 | Vietjet Thailand | KKC Khon Kaen | VZ211 | 1h 5m | DETAILS,2026-02-02T13:10:29.582352
2026-09-08,BKK,arrival,09:50,BOM Mumbai,6E1051,6E,4h 25m,09:50 | IndiGo | BOM Mumbai | 6E1051 | 4h 25m | DETAILS,2026-02-02T13:10:29.677393
2026-09-08,BKK,arrival,09:50,VIE Vienna,BR62,BR,9h 55m,09:50 | EVA Air | VIE Vienna | BR62 | 9h 55m | DETAILS,2026-02-02T13:10:29.774334
2026-09-08,BKK,arrival,09:50,TPE Taipei,CI833,CI,3h 50m,09:50 | China Airlines | TPE Taipei | CI833 | 3h 50m | DETAILS,2026-02-02T13:10:29.869875
2026-09-08,BKK,arrival,09:50,UTH Udon Thani,FD4351,FD,1h 10m,09:50 | Thai AirAsia | UTH Udon Thani | FD4351 | 1h 10m | DETAILS,2026-02-02T13:10:29.970112
2026-09-08,BKK,arrival,09:50,NNG Nanning,GX8909,GX,2h 20m,09:50 | GX Airlines | NNG Nanning | GX8909 | 2h 20m | DETAILS,2026-02-02T13:10:30.066761
2026-09-08,BKK,arrival,09:55,HKG Hong Kong,UO704,UO,3h 5m,09:55 | HK Express | HKG Hong Kong | UO704 | 3h 5m | DETAILS,2026-02-02T13:10:30.165026
2026-09-08,BKK,arrival,09:55,CEI Chiang Rai,VZ131,VZ,1h 25m,09:55 | Vietjet Thailand | CEI Chiang Rai | VZ131 | 1h 25m | DETAILS,2026-02-02T13:10:30.261570
2026-09-08,BKK,arrival,09:55,CNX Chiang Mai,VZ101,VZ,1h 20m,09:55 | Vietjet Thailand | CNX Chiang Mai | VZ101 | 1h 20m | DETAILS,2026-02-02T13:10:30.359829
2026-09-08,BKK,arrival,10:00,MNL Manila,5J929,5J,3h 40m,10:00 | Cebu Pacific | MNL Manila | 5J929 | 3h 40m | DETAILS,2026-02-02T13:10:30.457976
2026-09-08,BKK,arrival,10:00,CEI Chiang Rai,FD4151,FD,1h 20m,10:00 | Thai AirAsia | CEI Chiang Rai | FD4151 | 1h 20m | DETAILS,2026-02-02T13:10:30.560807
2026-09-08,BKK,arrival,10:00,KBV Krabi,FD4403,FD,1h 25m,10:00 | Thai AirAsia | KBV Krabi | FD4403 | 1h 25m | DETAILS,2026-02-02T13:10:30.658796
2026-09-08,BKK,arrival,10:05,HAK Haikou,HU7939,HU,2h 25m,10:05 | Hainan Airlines | HAK Haikou | HU7939 | 2h 25m | DETAILS,2026-02-02T13:10:30.767723
2026-09-08,BKK,arrival,10:05,AMS Amsterdam,KL843,KL,11h 5m,10:05 | KLM | AMS Amsterdam | KL843 | 11h 5m | DETAILS,2026-02-02T13:10:30.864581
2026-09-08,BKK,arrival,10:10,CAN Guangzhou,CZ357,CZ,3h 5m,10:10 | China Southern | CAN Guangzhou | CZ357 | 3h 5m | DETAILS,2026-02-02T13:10:30.964271
2026-09-08,BKK,arrival,10:10,THS Sukhothai,PG212,PG,1h 20m,10:10 | Bangkok Airways | THS Sukhothai | PG212 | 1h 20m | DETAILS,2026-02-02T13:10:31.060698
2026-09-08,BKK,arrival,10:15,KUL Kuala Lumpur,MH784,MH,2h 15m,10:15 | Malaysia Airlines | KUL Kuala Lumpur | MH784 | 2h 15m | DETAILS,2026-02-02T13:10:31.157915
2026-09-08,BKK,arrival,10:15,SGN Ho Chi Minh City,VN601,VN,1h 35m,10:15 | Vietnam Airlines | SGN Ho Chi Minh City | VN601 | 1h 35m | DETAILS,2026-02-02T13:10:31.256842
2026-09-08,BKK,arrival,10:20,MDL Mandalay,8M337,8M,1h 50m,10:20 | MAI | MDL Mandalay | 8M337 | 1h 50m | DETAILS,2026-02-02T13:10:31.356389
2026-09-08,BKK,arrival,10:20,HDY Hat Yai,TG260,TG,1h 35m,10:20 | Thai Airways | HDY Hat Yai | TG260 | 1h 35m | DETAILS,2026-02-02T13:10:31.453546
